Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
12.90,8.80,10.47,1.25,0,2757
12.50,8.70,10.30,0.98,0,2758
12.40,8.60,10.55,1.25,0,2759
12.20,8.80,10.43,0.99,0,2760
12.50,8.40,10.26,1.22,0,2761
14.60,8,11.14,1.45,0,2762
14.70,8.80,10.96,1.42,0,2763
12.50,7.90,10.50,1.20,0,2764
12.60,9.80,11.30,0.85,0,2765
12.30,8.30,10.12,1.13,0,2766
12,8.20,10.31,1.23,0,2767
12.70,8.20,11.23,1.16,0,2768
12.70,8,10.10,1.33,0,2769
12.20,8.10,10.12,1.21,0,2770
12.40,8.90,10.88,1.03,0,2771
11.60,7.10,9.41,1.35,0,2772
12.80,7.20,10.18,1.44,0,2773
12.10,8.90,10.98,0.77,0,2774
10.40,8.30,9.35,0.62,0,2775
14.40,8.80,11.46,1.25,0,2776
14.60,8.90,11.61,1.87,0,2777
13.50,7.80,10.78,1.41,0,2778
13.50,7.80,10.77,1.37,0,2779
15,9.20,11.83,1.61,0,2780
13.60,9.60,10.99,1.18,0,2781
13.20,8.90,10.54,1.22,0,2782
13.10,9.20,11.47,1.11,0,2783
13.30,8.50,10.97,1.17,0,2784
14,9.30,11.42,1.35,0,2785
14.70,9.10,11.68,1.55,0,2786
13.40,9.10,10.97,1.21,0,2787
13.20,8.90,10.75,1.23,0,2788
12.10,8.50,10.09,1.04,0,2789
12.40,9.50,10.81,0.82,0,2790
13.50,7.70,10.33,1.24,0,2791
13.50,8.10,10.80,1.27,0,2792
13.10,8.80,10.56,1.02,0,2793
14,9.80,10.85,1.06,0,2794
13.90,8.20,9.96,1.25,0,2795
13.30,9.20,10.49,1.14,0,2796
11.10,7,8.61,1.11,0,2797
11,7.20,8.96,0.93,0,2798
12.90,7.20,9.67,1.53,0,2799
11,7.20,8.89,0.98,0,2800
13.50,6.60,9.67,1.64,0,2801
12.60,7.30,9.27,1.41,0,2802
12.10,6.60,9.24,1.27,0,2803
11.60,7.40,9.64,1.13,0,2804
13.10,7.30,9.13,1.35,0,2805
11.20,6.80,8.97,1.12,0,2806
12.30,6.50,9.37,1.61,0,2807
13.10,8.30,10.28,1.38,0,2808
12.10,6.90,10,1.45,0,2809
11.20,8.20,9.79,0.73,0,2810
11.30,7,8.77,1.09,0,2811
12.50,7,9.74,1.34,0,2812
12.40,7.50,9.89,1.12,0,2813
11.40,7.20,9.91,1.04,0,2814
11.80,8.80,10.54,0.95,0,2815
10.60,7.80,9.30,0.89,0,2816
11.80,7,9.69,1.40,0,2817
11.90,7.70,9.36,1.22,0,2818
11.50,6.90,9.26,1.27,0,2819
11.10,7.70,9.30,0.97,0,2820
11.70,5.90,8.66,1.29,0,2821
11.60,7.10,8.88,1.17,0,2822
11.70,6.60,9.04,1.26,0,2823
9.80,6.50,8.47,0.99,0,2824
10.50,6.50,8.44,1.19,0,2825
10.60,7.80,9.11,0.96,0,2826
13.90,7,9.96,1.54,0,2827
10.90,7.20,9.02,1.29,0,2828
12.20,6.10,9.35,1.53,0,2829
12,6.90,9.34,1.36,0,2830
12.20,7.10,9.27,1.29,0,2831
9.50,7.30,8.62,0.57,0,2832
11.50,7.40,9.71,1.22,0,2833
11.40,6.40,9.32,1.36,0,2834
13.20,7.90,10.10,1.34,0,2835
11,7.20,9.05,1.22,0,2836
12.60,7.20,9.83,1.28,0,2837
10.50,6.90,8.94,1.10,0,2838
12.20,7.30,9.44,1.28,0,2839
11.50,7.90,9.37,0.94,0,2840
13.40,7.40,9.74,1.40,0,2841
11.90,7.50,9.86,1.30,0,2842
12.40,7.30,9.52,1.40,0,2843
11.80,9,10.22,0.92,0,2844
