M,C,d,L,R,T,N,Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N_stat
0.736,20.16,0.564,88.908,1.119,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.683,20.021,0.476,89.096,1.001,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.719,20.028,0.399,88.744,1.038,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.696,19.93,0.273,88.707,1.005,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.696,19.889,0.417,88.463,0.985,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.702,19.94,0.336,88.729,0.97,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.708,19.918,0.644,89.3,1.018,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.726,20.037,0.427,88.972,1.091,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.684,19.968,0.399,88.807,0.993,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.706,19.905,0.298,88.446,1.05,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.722,20.056,0.539,88.763,1.086,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.687,19.915,0.381,88.411,0.978,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.72,20.065,0.41,88.75,1.136,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.706,19.977,0.556,88.966,0.994,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.71,19.99,0.469,88.907,1.067,2025-01-05 21:12:05,14.0,44.9,24.3,29.91,4.04,0,14
0.718,19.974,0.41,88.783,1.069,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.681,19.927,0.361,88.759,1.034,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.711,19.849,0.346,88.874,1.002,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.679,19.883,0.602,88.567,1.014,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.709,19.962,0.378,88.793,1.08,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.71,20.034,0.378,88.587,1.037,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.741,19.977,0.273,88.635,1.127,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.732,19.968,0.43,88.617,1.129,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.678,19.886,0.563,89.07,1.001,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.697,19.996,0.462,88.556,0.977,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.685,19.849,0.361,89.011,1.004,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.696,19.855,0.381,88.772,1.029,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.7,19.981,0.476,89.204,1.039,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.714,19.974,0.396,88.839,1.129,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.717,19.911,0.473,88.679,1.11,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.727,19.984,0.445,89.069,1.071,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.718,19.993,0.273,88.773,1.142,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.72,19.886,0.434,88.857,1.132,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.729,19.94,0.473,88.907,1.089,2025-01-06 11:15:02,15.0,40.1,24.7,28.3,3.67,0,15
0.704,19.987,0.483,88.556,1.124,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.693,19.968,0.361,89.085,1.012,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.715,19.946,0.34,88.815,1.0,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.73,19.981,0.494,88.87,1.06,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.743,20.043,0.49,89.058,1.152,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.716,19.965,0.308,89.079,1.04,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.738,19.977,0.504,88.659,1.109,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.69,19.981,0.487,88.49,1.08,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.716,19.996,0.507,88.952,1.046,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.699,19.955,0.452,88.906,1.068,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.689,19.965,0.392,88.506,1.067,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.74,20.043,0.427,89.015,1.181,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.731,20.037,0.423,88.987,1.144,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.71,19.996,0.462,88.695,1.086,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.693,20.025,0.364,88.494,0.982,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.716,19.981,0.508,88.686,1.004,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.71,19.946,0.469,88.757,1.067,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.691,19.93,0.515,88.91,1.02,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.718,20.021,0.623,88.963,1.124,2025-01-06 13:05:14,16.0,35.8,24.7,29.03,2.51,0,16
0.705,20.009,0.455,88.908,0.948,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.706,19.999,0.574,89.032,1.031,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.691,19.981,0.312,88.843,1.001,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.71,20.034,0.287,89.027,1.062,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.703,19.984,0.315,89.049,1.015,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.707,19.962,0.413,88.757,1.144,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.725,19.889,0.584,88.932,1.12,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.734,20.046,0.455,89.046,1.084,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.701,20.006,0.252,88.629,1.013,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.702,19.899,0.385,89.007,1.033,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.728,19.977,0.567,88.963,1.152,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.721,19.955,0.423,88.614,1.078,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.745,20.053,0.367,88.754,1.176,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.717,20.075,0.371,89.266,1.117,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.722,19.893,0.462,89.187,1.055,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.712,19.905,0.574,88.948,1.111,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.707,20.103,0.434,88.983,1.142,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.688,19.968,0.322,88.708,1.015,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.746,19.905,0.469,89.184,1.076,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.742,19.987,0.41,89.022,1.168,2025-01-06 19:15:23,17.0,34.4,25.7,29.65,2.24,0,17
0.718,19.94,0.543,88.667,1.102,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.7,19.999,0.56,88.684,1.012,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.698,20.034,0.42,89.018,1.01,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.724,20.053,0.469,88.78,1.153,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.739,19.987,0.385,88.768,1.138,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.722,20.075,0.445,88.69,1.058,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.728,19.921,0.448,89.141,1.072,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.714,19.977,0.5,89.02,1.1,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.718,19.918,0.5,89.022,1.1,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.702,19.955,0.322,89.129,0.997,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.722,19.943,0.487,88.809,1.117,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.695,19.984,0.557,88.459,1.08,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.744,20.075,0.518,89.044,1.107,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.696,20.04,0.294,88.959,1.049,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.707,20.043,0.445,88.802,1.029,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.756,20.072,0.55,89.068,1.126,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.747,20.062,0.441,89.281,1.129,2025-01-06 21:10:31,18.0,84.3,24.6,31.21,12.68,0,18
0.69,19.946,0.381,88.73,1.016,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.705,20.025,0.406,88.344,1.003,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.695,19.981,0.693,88.855,1.02,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.7,20.072,0.427,89.018,1.041,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.665,19.981,0.627,88.803,0.994,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.701,19.987,0.469,89.018,1.066,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.711,19.93,0.598,88.639,1.07,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.702,20.046,0.402,89.111,1.035,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.716,19.977,0.364,88.896,1.027,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.718,19.987,0.385,89.217,1.121,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.729,19.999,0.476,88.831,1.118,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.718,19.984,0.556,89.114,1.123,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.695,20.034,0.441,88.364,1.03,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.702,20.018,0.329,88.974,0.997,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.725,19.984,0.389,89.118,1.044,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.739,20.04,0.34,88.735,1.114,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.714,19.965,0.578,88.787,1.111,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.709,19.968,0.378,88.896,1.051,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.735,20.065,0.308,88.903,1.153,2025-01-07 11:18:28,19.0,83.8,24.5,29.79,12.84,0,19
0.731,20.025,0.399,88.977,1.123,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.719,20.031,0.462,88.711,1.011,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.717,20.018,0.367,89.108,1.129,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.721,20.112,0.532,89.016,1.127,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.707,20.031,0.367,88.914,1.073,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.717,20.012,0.252,88.592,1.012,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.71,20.003,0.329,88.471,1.045,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.729,20.034,0.367,88.699,1.114,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.685,20.021,0.343,88.864,1.028,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.71,19.987,0.255,88.901,1.006,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.723,19.987,0.35,88.755,1.087,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.722,19.977,0.427,88.762,1.149,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.692,19.937,0.388,89.152,1.068,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.7,19.974,0.41,89.108,1.089,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.686,20.034,0.434,88.904,0.968,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.71,19.99,0.504,88.962,1.041,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.731,19.984,0.62,88.91,1.163,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.711,19.996,0.515,88.632,1.091,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.731,19.962,0.507,88.658,1.139,2025-01-07 12:48:32,20.0,30.1,25.0,27.9,1.34,0,20
0.726,19.977,0.543,88.951,1.086,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.709,20.034,0.497,88.793,1.095,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.738,20.053,0.343,88.592,1.064,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.7,20.031,0.578,88.619,1.035,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.744,20.078,0.427,88.597,1.069,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.711,20.05,0.392,88.446,1.09,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.696,19.984,0.48,88.724,1.029,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.693,19.999,0.532,88.672,0.997,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.735,20.006,0.315,88.69,1.094,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.705,19.959,0.535,88.874,0.979,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.7,20.062,0.507,88.498,1.052,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.69,19.88,0.511,89.023,1.035,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.738,19.946,0.546,88.801,1.072,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.705,19.999,0.336,88.941,1.084,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.727,19.937,0.455,88.553,1.073,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.741,20.097,0.462,88.882,1.119,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.734,19.987,0.525,88.735,1.05,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.69,20.003,0.417,88.957,1.002,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.727,20.021,0.626,88.684,1.027,2025-01-07 19:08:52,21.0,35.8,27.3,30.46,2.21,0,21
0.712,19.996,0.5,89.095,1.024,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.724,20.128,0.577,88.841,1.034,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.723,19.946,0.452,88.789,1.039,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.701,19.984,0.41,89.002,1.012,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.735,19.918,0.438,89.138,1.088,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.721,20.028,0.42,88.886,1.0,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.671,19.949,0.406,88.798,0.909,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.728,20.021,0.455,88.674,1.07,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.712,19.893,0.553,88.842,1.083,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.72,19.993,0.43,88.839,1.035,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.724,20.046,0.29,89.071,0.992,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.71,19.977,0.396,89.051,1.115,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.705,20.04,0.494,89.038,1.073,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.721,19.921,0.49,88.726,1.065,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.728,19.952,0.396,88.685,1.041,2025-01-08 11:27:06,22.0,40.3,25.0,32.16,3.7,0,22
0.737,19.977,0.469,89.013,1.016,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.691,19.927,0.406,88.94,0.992,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.69,19.874,0.486,88.656,0.99,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.741,19.968,0.371,88.892,1.078,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.697,19.927,0.378,88.769,1.046,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.711,19.946,0.476,88.843,1.008,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.698,20.034,0.452,88.483,0.999,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.719,19.959,0.392,88.765,1.043,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.704,19.946,0.56,88.533,0.996,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.717,19.918,0.49,89.111,1.131,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.701,19.871,0.588,88.52,1.085,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.71,19.924,0.473,89.0,1.066,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.739,19.974,0.546,88.774,1.113,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.708,20.025,0.378,89.305,1.068,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.708,19.937,0.479,88.997,1.107,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.715,19.952,0.402,88.765,1.102,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.723,19.921,0.458,89.164,1.083,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.723,19.955,0.539,89.119,1.054,2025-01-08 13:07:12,23.0,84.1,25.7,33.23,12.18,0,23
0.743,20.075,0.511,88.947,1.075,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.691,19.915,0.567,88.698,1.029,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.723,20.031,0.34,89.057,1.068,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.686,19.959,0.396,88.824,1.017,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.711,20.018,0.434,88.644,1.095,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.718,19.996,0.591,88.764,1.098,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.704,20.031,0.564,88.816,1.034,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.704,19.968,0.402,88.837,1.028,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.708,19.981,0.392,88.952,0.983,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.704,19.943,0.518,89.148,1.08,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.708,20.006,0.553,88.781,1.074,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.709,20.031,0.431,89.1,1.031,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.721,20.109,0.609,88.863,1.11,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.731,20.037,0.571,88.719,1.142,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.709,19.927,0.452,88.808,1.047,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.666,19.877,0.396,88.718,1.012,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.688,19.952,0.532,88.657,1.037,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.711,20.031,0.5,89.0,1.089,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.699,19.996,0.417,88.7,1.032,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.705,19.871,0.501,88.804,1.048,2025-01-08 21:17:35,24.0,35.3,23.7,29.44,2.46,0,24
0.735,20.144,0.42,88.821,1.111,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.715,20.072,0.406,88.816,1.063,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.709,20.031,0.361,88.701,1.033,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.702,20.003,0.361,88.915,0.987,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.74,20.084,0.591,88.578,1.155,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.729,19.962,0.367,88.655,1.126,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.702,20.021,0.423,88.551,1.023,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.724,20.025,0.473,88.988,1.119,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.714,20.009,0.49,88.48,1.102,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.7,19.921,0.245,88.792,1.036,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.708,20.028,0.452,88.65,1.06,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.688,19.949,0.336,88.687,1.024,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.733,20.081,0.434,88.644,1.09,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.723,20.006,0.641,89.151,1.205,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.703,19.955,0.504,88.773,1.087,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.726,20.05,0.392,88.549,1.117,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.723,20.04,0.364,88.756,1.107,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.71,19.974,0.385,88.743,1.068,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.717,20.109,0.308,88.823,1.115,2025-01-09 11:45:11,27.0,37.9,25.2,29.31,2.63,0,27
0.725,20.062,0.42,89.075,1.101,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.685,19.911,0.417,88.726,1.021,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.685,19.984,0.469,88.394,1.037,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.722,19.99,0.476,88.977,1.099,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.725,20.068,0.396,88.578,1.098,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.713,20.078,0.521,88.577,1.056,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.71,19.962,0.427,88.798,1.077,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.726,19.94,0.259,88.819,1.093,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.692,19.996,0.371,88.709,1.054,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.701,19.984,0.361,88.939,1.094,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.704,19.952,0.602,88.525,1.047,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.711,20.072,0.469,88.806,1.131,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.731,19.996,0.395,88.726,1.054,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.704,19.981,0.546,88.728,1.052,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.675,20.006,0.49,88.51,1.038,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.738,20.087,0.494,88.789,1.14,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.699,20.034,0.287,88.609,1.04,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.732,19.962,0.525,89.047,1.112,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.722,20.034,0.263,88.659,1.103,2025-01-09 12:55:15,28.0,31.6,25.9,28.63,1.65,0,28
0.702,19.949,0.308,88.406,1.003,2025-01-09 19:15:30,29.0,38.5,22.1,29.82,3.67,0,29
0.727,20.025,0.434,88.635,1.145,2025-01-09 19:15:30,29.0,38.5,22.1,29.82,3.67,0,29
0.713,20.062,0.378,88.94,0.95,2025-01-09 19:15:30,29.0,38.5,22.1,29.82,3.67,0,29
0.668,20.025,0.511,88.659,1.054,2025-01-09 19:15:30,29.0,38.5,22.1,29.82,3.67,0,29
0.697,19.987,0.535,88.366,1.058,2025-01-09 19:15:30,29.0,38.5,22.1,29.82,3.67,0,29
0.704,20.012,0.294,88.478,1.036,2025-01-09 19:15:30,29.0,38.5,22.1,29.82,3.67,0,29
